id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price,zip
21151791,37.7692,-122.42998,Condominium,Entire home/apt,1,1,3,$225.00 ,94117
21161595,37.7166,-122.45133,Guest suite,Entire home/apt,1,1,2,$100.00 ,94112
21161939,37.78888,-122.40751,Serviced apartment,Entire home/apt,2,1,5,$500.00 ,94108
21163876,37.78259,-122.43773,Condominium,Entire home/apt,1,2,2,$199.00 ,94115
21165478,37.77764,-122.44256,Condominium,Entire home/apt,1,1,4,$220.00 ,94117
21170799,37.77596,-122.40999,Apartment,Entire home/apt,1.5,2,3,$319.00 ,94103
21177034,37.78228,-122.43073,House,Private room,1,1,1,$115.00 ,94102
21185602,37.7884,-122.40899,Serviced apartment,Entire home/apt,2,1,5,$752.00 ,94108
21186680,37.77408,-122.4272,Apartment,Entire home/apt,1,2,2,$490.00 ,94102
21187646,37.73892,-122.43024,Guest suite,Private room,1,1,30,$109.00 ,94131
21187925,37.73593,-122.39676,Guest suite,Entire home/apt,1,1,1,$149.00 ,94124
21189031,37.75097,-122.42503,Guest suite,Entire home/apt,1,0,2,$149.00 ,94110
21190709,37.78753,-122.49261,House,Private room,1,2,1,"$1,451.00 ",94118
21191232,37.72072,-122.46428,House,Private room,1,1,2,$78.00 ,94127
21191422,37.7253,-122.41916,House,Private room,1,1,30,$48.00 ,94134
21191909,37.73191,-122.43858,Guest suite,Entire home/apt,1,1,1,$250.00 ,94112
21192418,37.75752,-122.38955,Condominium,Private room,1,1,4,$124.00 ,94107
21202330,37.80456,-122.42927,Apartment,Entire home/apt,1,1,30,$220.00 ,94123
21203146,37.75314,-122.49382,House,Private room,1,1,1,$118.00 ,94122
21204243,37.77055,-122.44379,Condominium,Entire home/apt,1.5,3,30,$180.00 ,94117
21217809,37.73755,-122.42272,House,Private room,2,1,1,$75.00 ,94110
21218347,37.78635,-122.41522,Other,Entire home/apt,1,0,30,$81.00 ,94109
21219237,37.73084,-122.43743,House,Private room,1,1,1,$80.00 ,94112
21220773,37.72063,-122.42917,House,Private room,1,1,1,$60.00 ,94112
21231393,37.78577,-122.41602,Apartment,Entire home/apt,1,0,30,$89.00 ,94109
21231615,37.75265,-122.49513,House,Private room,1,1,1,$80.00 ,94122
21232003,37.78393,-122.40997,Apartment,Entire home/apt,1,0,30,$78.00 ,94103
21233359,37.76775,-122.40801,Condominium,Entire home/apt,3,4,4,"$2,450.00 ",94103
21233544,37.74905,-122.50583,Guest suite,Entire home/apt,1,1,2,$100.00 ,94116
21241871,37.78556,-122.41635,Apartment,Entire home/apt,1,0,30,$87.00 ,94109
21242955,37.76089,-122.46162,Apartment,Entire home/apt,1,1,40,$110.00 ,94122
21248363,37.75984,-122.47752,House,Entire home/apt,1,1,30,$105.00 ,94122
21252479,37.78108,-122.48858,Apartment,Private room,1,1,1,$79.00 ,94122
21253864,37.72131,-122.46693,House,Private room,1,1,30,$52.00 ,94127
21264703,37.78824,-122.42004,Condominium,Private room,1.5,1,3,$99.00 ,94109
21267987,37.75877,-122.4319,Apartment,Entire home/apt,1,1,30,$179.00 ,94114
21278742,37.73506,-122.43482,House,Entire home/apt,1,3,4,$200.00 ,94131
21279515,37.78573,-122.41484,Apartment,Entire home/apt,1,0,30,$99.00 ,94109
21279801,37.74608,-122.41769,House,Entire home/apt,2,3,4,$400.00 ,94110
21280089,37.76977,-122.42599,Apartment,Private room,1.5,1,3,$95.00 ,94117
21280829,37.77622,-122.41487,Apartment,Entire home/apt,2,2,1,$898.00 ,94103
21281754,37.75988,-122.44321,Condominium,Entire home/apt,1,1,1,$400.00 ,94114
21281846,37.74267,-122.46872,House,Private room,1,1,1,$100.00 ,94116
21282133,37.75475,-122.40843,Apartment,Private room,1,1,2,$74.00 ,94110
21282635,37.748,-122.413,Apartment,Entire home/apt,1,2,2,$225.00 ,94110
21291124,37.73775,-122.43386,Guest suite,Private room,1,1,3,$100.00 ,94131
21292656,37.75763,-122.388,Condominium,Private room,1,1,4,$140.00 ,94107
21292744,37.76848,-122.43788,Apartment,Entire home/apt,2.5,2,30,$200.00 ,94117
21295261,37.74508,-122.47847,House,Private room,1,1,1,$88.00 ,94116
21297037,37.76938,-122.43443,Condominium,Entire home/apt,2,4,4,$500.00 ,94117
21298312,37.74106,-122.43086,House,Entire home/apt,1,2,30,$250.00 ,94131
21298338,37.75362,-122.49125,Apartment,Entire home/apt,2,2,1,$189.00 ,94122
21298993,37.79535,-122.41078,Condominium,Private room,1,1,2,$69.00 ,94108
21306276,37.7495,-122.41192,Apartment,Private room,1,2,4,$170.00 ,94110
21307662,37.76483,-122.48319,Apartment,Entire home/apt,1,1,1,$125.00 ,94122
21309142,37.75654,-122.4312,Cottage,Entire home/apt,1,2,3,$229.00 ,94114
21310005,37.76607,-122.42527,Apartment,Private room,1,1,3,$140.00 ,94117
21311875,37.76432,-122.41812,Apartment,Entire home/apt,1,1,30,$101.00 ,94110
21312569,37.74064,-122.41598,House,Entire home/apt,1,2,3,$250.00 ,94110
21313432,37.75239,-122.41323,Apartment,Private room,1,1,30,$120.00 ,94110
21313591,37.7762,-122.49565,House,Private room,1,1,2,$150.00 ,94122
21322334,37.72863,-122.4246,Guest suite,Entire home/apt,1,2,2,$150.00 ,94134
21327347,37.76376,-122.48751,Apartment,Entire home/apt,1,1,2,$139.00 ,94122
21327857,37.75943,-122.39267,House,Private room,1,2,2,$154.00 ,94158
21327908,37.77287,-122.43666,Apartment,Private room,2,1,30,$150.00 ,94117
21345382,37.75198,-122.43593,House,Entire home/apt,2.5,3,2,$600.00 ,94131
21348008,37.80526,-122.44342,House,Entire home/apt,1.5,2,30,$305.00 ,94123
21356103,37.80158,-122.43626,Apartment,Entire home/apt,2,3,30,$300.00 ,94123
21356783,37.73826,-122.41693,House,Entire home/apt,1,2,4,$220.00 ,94110
21370662,37.76147,-122.43372,Guest suite,Private room,1,1,3,$180.00 ,94114
21371744,37.76752,-122.39823,Camper/RV,Entire home/apt,1,0,30,$20.00 ,94158
21377089,37.77571,-122.4452,Condominium,Entire home/apt,1,1,30,$150.00 ,94117
21377843,37.79971,-122.40349,Condominium,Entire home/apt,1,1,30,$232.00 ,94104
21378928,37.77981,-122.44076,Apartment,Private room,1,1,1,$150.00 ,94117
21382398,37.75369,-122.47419,House,Private room,1,1,1,$100.00 ,94122
21382657,37.76394,-122.45115,Apartment,Entire home/apt,2,2,30,$159.00 ,94114
21385697,37.73422,-122.39186,House,Private room,1.5,1,1,$59.00 ,94124
21396964,37.71544,-122.46205,Guest suite,Private room,1,1,3,$69.00 ,94127
21397422,37.75987,-122.42853,Apartment,Entire home/apt,1,1,30,$150.00 ,94114
21397713,37.79116,-122.40827,Apartment,Entire home/apt,1,1,30,$146.00 ,94108
21398361,37.78116,-122.39984,Condominium,Entire home/apt,1,0,30,$123.00 ,94103
21398528,37.74097,-122.42896,House,Entire home/apt,3,3,2,$475.00 ,94110
21399171,37.75143,-122.43945,Guest suite,Entire home/apt,1,1,3,$199.00 ,94131
21413104,37.78413,-122.4152,Apartment,Entire home/apt,1,0,30,$80.00 ,94102
21425660,37.7212,-122.40203,House,Entire home/apt,1,1,2,$160.00 ,94134
21428690,37.77741,-122.48029,Guest suite,Private room,1,1,30,$85.00 ,94118
21429229,37.76847,-122.43562,Apartment,Private room,1,1,30,$89.00 ,94117
21440528,37.74553,-122.41,House,Entire home/apt,2,2,30,$175.00 ,94110
21448156,37.78424,-122.43647,House,Private room,1.5,1,30,$90.00 ,94115
21449226,37.76887,-122.45071,Hostel,Hotel room,1,1,1,$100.00 ,94117
21450077,37.78638,-122.41463,Apartment,Entire home/apt,1,0,30,$89.00 ,94109
21457958,37.74267,-122.45087,House,Entire home/apt,2,4,4,$400.00 ,94131
21458837,37.79728,-122.42035,Apartment,Entire home/apt,1,2,1,$300.00 ,94109
21459964,37.80153,-122.40847,Condominium,Private room,1,1,1,$140.00 ,94111
21461483,37.73829,-122.42371,House,Private room,2,1,1,$79.00 ,94110
21464833,37.77618,-122.44192,Apartment,Entire home/apt,2,3,30,$185.00 ,94117
21472950,37.77746,-122.39244,Apartment,Entire home/apt,1,1,4,$150.00 ,94158
21475672,37.76402,-122.41698,Apartment,Entire home/apt,1,0,30,$86.00 ,94110
21476067,37.75908,-122.42233,Condominium,Entire home/apt,1,2,4,$350.00 ,94110
21478651,37.74825,-122.42878,House,Entire home/apt,1.5,3,2,$400.00 ,94110
21484566,37.73922,-122.41727,Guest suite,Entire home/apt,1,1,5,$175.00 ,94110
21485825,37.75493,-122.44976,Guest suite,Entire home/apt,1,1,2,$475.00 ,94131
21486593,37.71329,-122.41399,Guest suite,Entire home/apt,1,0,2,$90.00 ,94134
21488120,37.77028,-122.42719,Apartment,Entire home/apt,1,1,30,$149.00 ,94117
21489166,37.72721,-122.43303,Apartment,Private room,1,1,2,$95.00 ,94112
21490551,37.79428,-122.4189,Apartment,Entire home/apt,1,1,30,$95.00 ,94109
21502035,37.78738,-122.4502,Apartment,Entire home/apt,1,1,30,$117.00 ,94115
21503286,37.75887,-122.48304,House,Private room,1,1,30,$75.00 ,94122
21506418,37.74744,-122.412,Apartment,Entire home/apt,2,2,30,$250.00 ,94110
21514950,37.78019,-122.47041,Condominium,Entire home/apt,2,3,14,$390.00 ,94118
21526852,37.75929,-122.41168,Apartment,Entire home/apt,1,2,30,$185.00 ,94110
21527554,37.77769,-122.43654,Apartment,Entire home/apt,2,2,5,$350.00 ,94117
21529297,37.77335,-122.42947,Apartment,Private room,1,1,2,$150.00 ,94117
21529418,37.76182,-122.4374,Apartment,Entire home/apt,1,2,30,$202.00 ,94114
21530578,37.77347,-122.43119,Apartment,Private room,1,1,2,$95.00 ,94117
21539315,37.76704,-122.44889,Condominium,Private room,1.5,1,5,$250.00 ,94117
21547967,37.7417,-122.41456,House,Entire home/apt,1,2,6,$265.00 ,94110
21550910,37.77575,-122.4124,Loft,Entire home/apt,1.5,1,1,$150.00 ,94103
21552181,37.7379,-122.42824,Apartment,Entire home/apt,1,1,30,$225.00 ,94110
21553107,37.79959,-122.42366,Apartment,Entire home/apt,1,2,30,$295.00 ,94109
21555212,37.76892,-122.44911,Hostel,Hotel room,5,1,1,$50.00 ,94117
21558062,37.75254,-122.47,Guest suite,Entire home/apt,1,1,2,$105.00 ,94122
21561734,37.76149,-122.44595,House,Entire home/apt,2,3,30,$230.00 ,94114
21561809,37.7219,-122.43966,House,Entire home/apt,2,3,7,$447.00 ,94112
21578438,37.7325,-122.39221,House,Private room,1,1,30,$75.00 ,94124
21578559,37.77976,-122.42263,Boutique hotel,Private room,1,0,1,$140.00 ,94102
21579309,37.77788,-122.42252,Boutique hotel,Private room,1,0,1,$140.00 ,94102
21581684,37.79611,-122.40637,Apartment,Entire home/apt,1,2,30,$152.00 ,94108
21581753,37.77153,-122.40476,Apartment,Entire home/apt,1,1,1,$127.00 ,94103
21583195,37.77918,-122.42262,Serviced apartment,Entire home/apt,1,0,1,$140.00 ,94102
21584555,37.77782,-122.43038,Apartment,Private room,1,1,1,$148.00 ,94102
21588941,37.73577,-122.41505,House,Entire home/apt,2,3,2,$250.00 ,94110
21591469,37.75121,-122.47744,House,Shared room,1,1,2,$50.00 ,94122
21592081,37.76402,-122.45454,Apartment,Private room,3,1,32,$58.00 ,94114
21593904,37.79069,-122.42548,Apartment,Entire home/apt,1,2,30,$182.00 ,94109
21594483,37.76382,-122.49426,Guest suite,Private room,1,1,2,$180.00 ,94122
21596397,37.75655,-122.40267,Guest suite,Entire home/apt,1,1,2,$110.00 ,94110
21597324,37.7101,-122.4523,House,Private room,1,1,5,$78.00 ,94112
21597747,37.79125,-122.4091,Condominium,Private room,1,1,30,$73.00 ,94108
21610253,37.79419,-122.41743,Apartment,Entire home/apt,1,2,30,$174.00 ,94109
21610333,37.78407,-122.41652,Apartment,Entire home/apt,1,0,30,$87.00 ,94102
21610572,37.79172,-122.40759,Apartment,Entire home/apt,2,2,30,$208.00 ,94108
21611340,37.7524,-122.4135,Apartment,Entire home/apt,1,1,30,$143.00 ,94110
21612268,37.77174,-122.43691,Apartment,Private room,2,1,30,$200.00 ,94117
21612906,37.75123,-122.40965,Apartment,Entire home/apt,1,1,30,$130.00 ,94110
21619241,37.77779,-122.41479,Apartment,Entire home/apt,2,2,2,$380.00 ,94103
21620847,37.77573,-122.40826,Serviced apartment,Private room,2,2,2,$399.00 ,94103
21623314,37.78305,-122.3985,Apartment,Private room,1,1,1,$199.00 ,94105
21623317,37.78486,-122.41609,Apartment,Entire home/apt,1,0,30,$83.00 ,94102
21624876,37.78707,-122.39303,Condominium,Private room,1,1,30,$85.00 ,94105
21625713,37.72848,-122.47301,Guest suite,Entire home/apt,1,1,3,$120.00 ,94132
21629749,37.71783,-122.45529,House,Private room,1,1,2,$150.00 ,94112
21632344,37.71411,-122.40728,Guest suite,Private room,1,1,1,$60.00 ,94134
21632686,37.78483,-122.4166,Apartment,Entire home/apt,1,1,30,$100.00 ,94102
21634930,37.78291,-122.43097,House,Private room,1,1,2,$100.00 ,94102
21635395,37.79526,-122.41765,Apartment,Private room,1,0,30,$72.00 ,94109
21636740,37.75263,-122.46823,Apartment,Entire home/apt,1,3,5,$400.00 ,94122
21644424,37.79256,-122.41973,Apartment,Private room,1,1,2,$115.00 ,94109
21645603,37.76285,-122.42067,Apartment,Entire home/apt,1,3,2,$299.00 ,94110
21648122,37.73741,-122.43549,House,Entire home/apt,2,2,3,$219.00 ,94131
21648377,37.71987,-122.43627,House,Entire home/apt,2.5,4,3,$750.00 ,94112
21648525,37.76905,-122.44848,House,Entire home/apt,2,2,2,$399.00 ,94117
21648684,37.73066,-122.39671,House,Entire home/apt,1,2,30,$111.00 ,94124
21648804,37.79689,-122.43037,Apartment,Entire home/apt,1,0,30,$150.00 ,94123
21650740,37.74276,-122.47416,Guest suite,Entire home/apt,1,1,2,$135.00 ,94116
21665665,37.72744,-122.38658,House,Private room,1,1,1,$44.00 ,94124
21674820,37.75789,-122.40876,Apartment,Entire home/apt,1.5,2,30,$150.00 ,94110
21679018,37.73513,-122.41414,Guest suite,Entire home/apt,1,1,1,$150.00 ,94134
21679288,37.79149,-122.40637,Resort,Private room,1,0,4,"$1,000.00 ",94108
21681278,37.7165,-122.45914,House,Private room,1,1,3,$99.00 ,94127
21682128,37.78596,-122.41121,Apartment,Entire home/apt,1,0,30,$79.00 ,94108
21684684,37.76424,-122.45378,House,Entire home/apt,1.5,3,2,$280.00 ,94114
21693492,37.73383,-122.39375,Castle,Private room,2.5,1,1,$69.00 ,94124
21694548,37.76499,-122.45466,Condominium,Entire home/apt,1,1,30,$225.00 ,94114
21694775,37.74542,-122.41495,House,Private room,1,1,3,$100.00 ,94110
21699731,37.7684,-122.43245,Apartment,Entire home/apt,1.5,3,3,$349.00 ,94117
21714947,37.78716,-122.41383,Apartment,Entire home/apt,1,4,30,$249.00 ,94108
21726571,37.78416,-122.41577,Apartment,Entire home/apt,1,0,30,$87.00 ,94102
21727562,37.7791,-122.49559,House,Private room,2,1,2,$80.00 ,94122
21728615,37.78435,-122.41011,Apartment,Entire home/apt,1,0,30,$76.00 ,94103
21729398,37.77879,-122.49722,House,Private room,2,1,2,$65.00 ,94122
21730409,37.7791,-122.49712,House,Private room,1,1,2,$50.00 ,94122
21730505,37.77874,-122.49638,House,Private room,2,1,2,$65.00 ,94122
21730649,37.77881,-122.49542,House,Private room,2,1,2,$70.00 ,94122
21731528,37.72624,-122.43435,Apartment,Private room,1,1,2,$150.00 ,94112
21735431,37.7945,-122.41252,Apartment,Entire home/apt,1,0,30,$124.00 ,94108
21735502,37.75571,-122.38784,Apartment,Entire home/apt,1,0,30,$70.00 ,94107
21737296,37.75412,-122.40853,Apartment,Entire home/apt,1,3,30,$232.00 ,94110
21739662,37.78593,-122.41485,Apartment,Entire home/apt,1,0,30,$81.00 ,94109
21739935,37.78553,-122.41611,Apartment,Entire home/apt,1,0,30,$84.00 ,94109
21745759,37.75544,-122.50302,House,Private room,1,1,1,$100.00 ,94122
21745893,37.75421,-122.50183,House,Private room,1,1,1,$100.00 ,94122
21763555,37.79271,-122.41893,Apartment,Entire home/apt,0,1,4,$110.00 ,94109
21766603,37.77823,-122.5036,Guest suite,Entire home/apt,1,1,2,$249.00 ,94122
21766847,37.76039,-122.42877,Condominium,Private room,1.5,1,1,$100.00 ,94114
21767244,37.80563,-122.41262,Apartment,Entire home/apt,1,1,30,$165.00 ,94111
21773131,37.75853,-122.41338,House,Private room,1,1,30,$55.00 ,94110
21773376,37.78176,-122.43993,House,Private room,1,1,30,$55.00 ,94115
21783775,37.75189,-122.41377,Apartment,Entire home/apt,1,3,30,$245.00 ,94110
21783949,37.75402,-122.4138,Apartment,Entire home/apt,1,3,30,$252.00 ,94110
21784407,37.78829,-122.41114,Aparthotel,Private room,1,1,32,$130.00 ,94108
21785138,37.78702,-122.41097,Aparthotel,Private room,1,1,32,$111.00 ,94108
21785328,37.78711,-122.41303,Aparthotel,Private room,1,1,32,$125.00 ,94108
21786000,37.77463,-122.4368,Guesthouse,Entire home/apt,2,3,30,$595.00 ,94117
21786174,37.78578,-122.41061,Apartment,Entire home/apt,1,0,30,$76.00 ,94108
21786546,37.77765,-122.47908,Guest suite,Private room,1,1,30,$70.00 ,94118
21790140,37.78895,-122.41397,Apartment,Private room,1,1,1,$99.00 ,94108
21790309,37.78945,-122.41488,Apartment,Private room,1,1,1,$99.00 ,94109
21796486,37.7584,-122.41312,House,Private room,1,1,30,$55.00 ,94110
21798246,37.78449,-122.41166,Apartment,Entire home/apt,1,0,30,$79.00 ,94103
21799501,37.73109,-122.49103,House,Private room,1,1,31,$200.00 ,94116
21799600,37.80257,-122.43555,Apartment,Entire home/apt,2,3,30,$220.00 ,94123
21799941,37.77517,-122.43062,Apartment,Entire home/apt,1,1,2,$200.00 ,94117
21804276,37.7284,-122.41883,Guest suite,Entire home/apt,1,2,30,$81.00 ,94134
21812815,37.77346,-122.4802,Guest suite,Entire home/apt,1,0,3,$95.00 ,94122
21813189,37.80118,-122.43704,Apartment,Entire home/apt,1,0,30,$130.00 ,94123
21817055,37.75421,-122.47595,House,Private room,1,1,1,$100.00 ,94122
21827349,37.78735,-122.45028,Apartment,Entire home/apt,1,1,30,$124.00 ,94115
21827805,37.78929,-122.39434,Apartment,Entire home/apt,1,1,30,$174.00 ,94105
21836601,37.76755,-122.4313,Apartment,Entire home/apt,1,1,30,$175.00 ,94117
21837830,37.7491,-122.46782,Apartment,Entire home/apt,1,0,1,$125.00 ,94116
21847778,37.75405,-122.40985,Apartment,Private room,1,1,1,$120.00 ,94110
21863110,37.73495,-122.41557,House,Private room,1,1,2,$89.00 ,94110
21866860,37.75091,-122.42328,Guest suite,Entire home/apt,1,1,3,$99.00 ,94110
21868817,37.80236,-122.4259,Apartment,Entire home/apt,1,1,30,$200.00 ,94123
21878322,37.76066,-122.43628,Condominium,Entire home/apt,2,2,30,$245.00 ,94114
21880287,37.75422,-122.41672,Apartment,Private room,2,1,30,$76.00 ,94110
21880724,37.74987,-122.42725,Apartment,Entire home/apt,2,2,2,$320.00 ,94110
21885572,37.71884,-122.44465,House,Entire home/apt,2,4,30,$290.00 ,94112
21895031,37.73713,-122.42294,Apartment,Entire home/apt,1,1,31,$90.00 ,94110
21897971,37.75404,-122.41336,Bed and breakfast,Private room,1,1,2,$105.00 ,94110
21909473,37.75319,-122.42501,Guest suite,Entire home/apt,1,0,6,$210.00 ,94110
21909816,37.76104,-122.44554,Condominium,Entire home/apt,1,2,2,$350.00 ,94114
21911065,37.74719,-122.44654,House,Private room,1,1,1,$200.00 ,94131
21919621,37.78811,-122.40941,Hotel,Private room,1,0,1,$210.00 ,94108
21923195,37.74882,-122.44346,Guest suite,Entire home/apt,1,1,2,$199.00 ,94131
21924375,37.76056,-122.43957,Apartment,Private room,1,1,30,$61.00 ,94114
21928146,37.78172,-122.43861,House,Private room,1,1,30,$55.00 ,94115
21928413,37.77255,-122.40532,Apartment,Private room,1,1,1,$80.00 ,94103
21935870,37.80213,-122.40886,Guest suite,Entire home/apt,1,1,2,$250.00 ,94111
21960180,37.7916,-122.44792,House,Entire home/apt,4,1,30,$500.00 ,94115
21964157,37.72083,-122.39451,House,Entire home/apt,1,2,1,$179.00 ,94134
21966135,37.77768,-122.40394,Condominium,Private room,1,1,2,$175.00 ,94103
21966303,37.75242,-122.42283,Apartment,Entire home/apt,1,0,30,$94.00 ,94110
21966629,37.74613,-122.42892,Townhouse,Entire home/apt,1.5,2,3,$150.00 ,94110
21974808,37.79484,-122.41062,Condominium,Private room,1,1,2,$79.00 ,94108
21975025,37.7877,-122.44395,Condominium,Entire home/apt,2.5,4,30,$500.00 ,94115
21979517,37.75722,-122.4393,House,Entire home/apt,3.5,3,30,$301.00 ,94114
21981639,37.76306,-122.50435,Apartment,Entire home/apt,2,3,90,$167.00 ,94122
21985129,37.73168,-122.41345,House,Private room,1,1,3,$85.00 ,94134
21995426,37.7621,-122.48569,House,Private room,1,1,30,$70.00 ,94122
21997273,37.74149,-122.45048,Guest suite,Private room,1,1,2,$110.00 ,94131
21999656,37.72183,-122.40805,House,Entire home/apt,3,4,3,$400.00 ,94134
22001836,37.80193,-122.42292,House,Private room,1,1,30,$90.00 ,94109
22003066,37.77603,-122.40642,Townhouse,Entire home/apt,2,2,2,$670.00 ,94103
22011446,37.78848,-122.41178,Condominium,Entire home/apt,1,1,3,$229.00 ,94108
22015376,37.75944,-122.43414,Apartment,Entire home/apt,2,2,4,$300.00 ,94114
22015435,37.77554,-122.42916,Apartment,Entire home/apt,1,2,30,$160.00 ,94102
22016476,37.74834,-122.41938,Apartment,Entire home/apt,1,2,30,$95.00 ,94110
22016717,37.75393,-122.42399,Apartment,Entire home/apt,1,1,30,$115.00 ,94110
22022641,37.75273,-122.42535,Apartment,Entire home/apt,1,1,30,$140.00 ,94110
22030945,37.7877,-122.40957,Boutique hotel,Private room,1,0,1,$45.00 ,94108
22031463,37.78618,-122.40938,Boutique hotel,Private room,1,0,1,$45.00 ,94108
22032195,37.76381,-122.43626,Apartment,Entire home/apt,1,1,30,$135.00 ,94114
22032410,37.77564,-122.50765,Apartment,Entire home/apt,1,1,30,$115.00 ,94122
22032438,37.77558,-122.43278,Apartment,Entire home/apt,2,2,30,$150.00 ,94117
22032808,37.79175,-122.43479,House,Entire home/apt,1,0,30,$90.00 ,94115
22032836,37.79143,-122.43567,House,Entire home/apt,1,0,30,$90.00 ,94115
22033453,37.75406,-122.43838,House,Entire home/apt,2,2,30,$350.00 ,94131
22034753,37.77209,-122.40404,Apartment,Entire home/apt,1,1,4,$275.00 ,94103
22047367,37.78541,-122.41499,Apartment,Entire home/apt,1,0,30,$81.00 ,94109
22048292,37.78393,-122.41125,Apartment,Entire home/apt,1,0,30,$79.00 ,94103
22061342,37.7429,-122.42243,Apartment,Entire home/apt,1,3,31,$200.00 ,94110
